#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
1         5         1              295.00         17.00          278.00         4              1.25                18.00               72.00               10             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
63        191       63             2513.00        1459.00        1054.00        505            56.49               1.59                801.00              104            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
64        194       64             2509.00        1439.00        1070.00        504            58.19               1.67                840.00              101            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
65        197       65             2434.00        1344.00        1090.00        537            54.13               1.51                812.00              105            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
66        200       66             2659.00        1554.00        1105.00        527            59.85               1.58                833.00              33             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
67        203       67             3002.00        1847.00        1155.00        552            57.76               1.70                940.00              133            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
68        206       68             2462.00        1333.00        1129.00        542            60.30               1.54                834.00              133            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
69        209       69             3059.00        1955.00        1104.00        531            63.10               1.60                847.00              141            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
70        212       70             2790.00        1650.00        1140.00        564            61.32               1.53                863.00              75             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
71        215       71             2819.00        1544.00        1275.00        582            61.08               1.62                944.00              127            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
72        218       72             2743.00        1599.00        1144.00        587            62.90               1.40                824.00              96             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
73        221       73             3524.00        2279.00        1245.00        583            63.18               1.69                987.00              66             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
74        224       74             3742.00        2518.00        1224.00        570            66.88               1.62                924.00              63             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
75        227       75             3849.00        2600.00        1249.00        579            69.47               1.63                945.00              187            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
76        230       76             4080.00        2775.00        1305.00        612            65.73               1.80                1104.00             111            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
77        233       77             3651.00        2358.00        1293.00        597            69.29               1.69                1011.00             120            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
78        236       78             3701.00        2399.00        1302.00        625            67.43               1.62                1010.00             48             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
79        239       79             3226.00        1882.00        1344.00        625            69.53               1.58                986.00              94             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
80        242       80             3308.00        1942.00        1366.00        657            68.97               1.49                978.00              120            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
81        245       81             3151.00        1711.00        1440.00        669            67.12               1.45                972.00              113            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
82        248       82             3426.00        1977.00        1449.00        670            70.09               1.37                919.00              227            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
83        251       83             3612.00        2206.00        1406.00        689            70.00               1.55                1069.00             137            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
84        254       84             3438.00        2005.00        1433.00        682            72.73               1.47                1002.00             34             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
85        257       85             3765.00        2345.00        1420.00        665            76.80               1.49                993.00              101            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
86        260       86             3214.00        1748.00        1466.00        695            73.69               1.48                1027.00             83             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
87        263       87             3435.00        1946.00        1489.00        720            72.48               1.53                1100.00             125            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
88        266       88             3545.00        2041.00        1504.00        699            78.22               1.59                1110.00             159            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
89        269       89             4264.00        2761.00        1503.00        720            77.05               1.54                1110.00             133            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
90        272       90             3640.00        2093.00        1547.00        727            77.54               1.39                1012.00             136            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
91        275       91             3812.00        2244.00        1568.00        727            79.89               1.36                990.00              79             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
92        278       92             4275.00        2737.00        1538.00        732            81.76               1.43                1047.00             93             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
93        281       93             3614.00        2039.00        1575.00        743            81.81               1.38                1022.00             210            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
94        284       94             4141.00        2561.00        1580.00        741            85.41               1.42                1053.00             82             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
95        287       95             3564.00        2013.00        1551.00        771            81.74               1.35                1041.00             256            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
96        290       96             3591.00        1979.00        1612.00        765            85.48               1.38                1058.00             199            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
97        293       97             4000.00        2233.00        1767.00        769            87.51               1.40                1079.00             130            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
98        296       98             4999.00        3415.00        1584.00        766            88.09               1.41                1080.00             106            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
99        299       99             4509.00        2892.00        1617.00        795            87.17               1.42                1132.00             164            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
100       302       100            5123.00        3531.00        1592.00        778            89.38               1.34                1045.00             194            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
101       305       101            4082.00        2471.00        1611.00        793            90.35               1.34                1059.00             238            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
102       308       102            3976.00        2268.00        1708.00        832            86.89               1.34                1112.00             94             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
103       311       103            4408.00        2701.00        1707.00        829            88.97               1.38                1144.00             144            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
104       314       104            5100.00        3442.00        1658.00        803            94.23               1.31                1051.00             246            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
105       317       105            4723.00        3003.00        1720.00        856            90.57               1.36                1163.00             243            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
106       320       106            5237.00        3503.00        1734.00        839            94.67               1.36                1139.00             225            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
107       323       107            4127.00        2259.00        1868.00        877            90.97               1.31                1150.00             121            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
108       326       108            3949.00        2095.00        1854.00        891            92.76               1.19                1061.00             237            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
109       329       109            4321.00        2415.00        1906.00        868            98.69               1.45                1258.00             200            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
110       332       110            3841.00        1937.00        1904.00        895            95.45               1.29                1158.00             166            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
111       335       111            3999.00        1927.00        2072.00        927            94.93               1.24                1150.00             162            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
112       338       112            4575.00        2471.00        2104.00        905            99.10               1.25                1131.00             156            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
113       341       113            5394.00        3508.00        1886.00        878            103.76              1.28                1124.00             388            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
114       344       114            4161.00        2171.00        1990.00        935            96.29               1.31                1228.00             174            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
115       347       115            5316.00        3314.00        2002.00        911            100.74              1.29                1174.00             304            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
116       350       116            5439.00        3486.00        1953.00        914            102.18              1.29                1176.00             427            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
117       353       117            3916.00        1976.00        1940.00        945            103.22              1.12                1056.00             264            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
118       356       118            4885.00        2620.00        2265.00        947            103.57              1.23                1166.00             269            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
119       359       119            4706.00        2454.00        2252.00        948            106.16              1.25                1183.00             211            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
120       362       120            4763.00        2645.00        2118.00        977            103.87              1.21                1179.00             151            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
121       365       121            4719.00        2466.00        2253.00        982            105.93              1.23                1205.00             193            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
122       368       122            5054.00        2804.00        2250.00        1002           103.41              1.16                1163.00             332            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
123       371       123            5410.00        3556.00        1854.00        992            106.18              1.12                1107.00             277            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
124       374       124            6007.00        3763.00        2244.00        972            110.87              1.26                1223.00             200            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
125       377       125            4847.00        2597.00        2250.00        1036           105.25              1.15                1188.00             263            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
126       380       126            4852.00        2631.00        2221.00        1010           110.13              1.15                1158.00             307            true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
127       383       127            4258.00        2145.00        2113.00        1051           108.51              1.07                1122.00             90             true      
#i        Axioms    size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
128       386       128            5535.00        3319.00        2216.00        1039           112.03              1.16                1207.00             461            true      
