#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ConnectedSpatiotemporalRegion_subClassOf_SpatiotemporalRegion         1         479                 477            6220.00        1755.00        4465.00        791            276.56              2.91                2303.00             593            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ConnectedTemporalRegion_subClassOf_TemporalRegion                     2         479                 477            6371.00        1791.00        4580.00        905            248.12              2.50                2266.00             669            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Continuant_subClassOf_Entity                                          3         479                 477            5382.00        1674.00        3708.00        501            348.45              3.63                1819.00             252            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
DNA_Molecule_subClassOf_Nucleic_Acid                                  4         479                 477            5781.00        1844.00        3937.00        727            292.40              2.72                1976.00             551            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
DependentContinuant_subClassOf_Continuant                             5         479                 477            5250.00        1765.00        3485.00        879            254.49              2.31                2033.00             658            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
End_Boundary_of_Interval_subClassOf_Start_Boundary_of_Interval        6         479                 478            2443.00        690.00         1753.00        163            433.80              5.77                941.00              424            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
FiatObjectPart_subClassOf_MaterialEntity                              7         479                 477            5975.00        1860.00        4115.00        757            285.00              2.87                2176.00             561            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
FiatProcessPart_subClassOf_ProcessualEntity                           8         479                 477            6001.00        1812.00        4189.00        797            275.01              2.62                2092.00             593            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Gene_subClassOf_DNA_Segment                                           9         479                 479            1006.00        664.00         342.00         11             474.00              44.91               494.00              43             
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Gene_subClassOf_RNA_Molecule                                          10        479                 478            1900.00        648.00         1252.00        59             459.90              15.08               890.00              178            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
GenericallyDependentContinuant_subClassOf_DependentContinuant         11        479                 477            5320.00        1600.00        3720.00        503            348.15              3.64                1830.00             251            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
IndependentContinuant_subClassOf_Continuant                           12        479                 477            5911.00        1902.00        4009.00        879            254.67              2.44                2149.00             668            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Linkage_Interval_subClassOf_DNA_Segment                               13        479                 478            4083.00        1356.00        2727.00        303            398.60              4.97                1506.00             320            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
MaterialEntity_subClassOf_IndependentContinuant                       14        479                 477            5686.00        1821.00        3865.00        691            301.38              2.96                2042.00             519            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Nucleic_Acid_subClassOf_Biological_Interval                           15        479                 479            951.00         589.00         362.00         11             474.00              35.55               391.00              43             
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Object_subClassOf_MaterialEntity                                      16        479                 477            5061.00        1901.00        3160.00        431            366.61              4.13                1779.00             553            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ObjectAggregate_subClassOf_MaterialEntity                             17        479                 477            4120.00        1326.00        2794.00        325            392.76              4.36                1418.00             360            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ObjectBoundary_subClassOf_IndependentContinuant                       18        479                 477            5975.00        1817.00        4158.00        789            277.22              2.67                2109.00             583            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Occurrent_subClassOf_Entity                                           19        479                 477            5306.00        1694.00        3612.00        533            340.47              3.36                1792.00             293            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
OneDimensionalRegion_subClassOf_SpatialRegion                         20        479                 477            1655.00        571.00         1084.00        51             461.59              13.35               681.00              146            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Polypeptide_subClassOf_Biological_Interval                            21        479                 478            4669.00        1551.00        3118.00        681            304.07              2.73                1862.00             489            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Process_subClassOf_ProcessualEntity                                   22        479                 477            5852.00        1894.00        3958.00        797            275.13              2.64                2105.00             603            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ProcessAggregate_subClassOf_ProcessualEntity                          23        479                 477            5806.00        1882.00        3924.00        797            274.84              2.48                1980.00             593            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ProcessBoundary_subClassOf_ProcessualEntity                           24        479                 477            6114.00        1782.00        4332.00        797            275.07              2.74                2184.00             604            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ProcessualContext_subClassOf_ProcessualEntity                         25        479                 477            5970.00        1808.00        4162.00        797            274.85              2.74                2185.00             583            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
ProcessualEntity_subClassOf_Occurrent                                 26        479                 477            5970.00        1938.00        4032.00        919            244.56              2.26                2077.00             677            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
Quality_subClassOf_SpecificallyDependentContinuant                    27        479                 477            2093.00        735.00         1358.00        81             454.44              10.40               842.00              228            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
RNA_Gene_subClassOf_Gene                                              28        479                 477            5726.00        1915.00        3811.00        713            295.60              2.74                1956.00             520            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
RNA_Molecule_subClassOf_Nucleic_Acid                                  29        479                 477            5768.00        1902.00        3866.00        751            286.42              2.65                1990.00             560            
#Axiom String                                                         i         No. Axioms          size           time           exp_time       cont_time      RC             ont_mean_size       RC_mean_time        RC_total_time       mem            sanity    
