#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000095_subClassOf_NEMO_0000093                                  32        2343                1              6135.00        9              6038.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000096_subClassOf_NEMO_0000093                                  33        2343                1              6188.00        5              6088.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000097_subClassOf_NEMO_0000093                                  34        2343                1              6715.00        5              6618.00             64             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000099_subClassOf_NEMO_0000093                                  35        2343                1              6788.00        6              6688.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000100_subClassOf_NEMO_0000093                                  36        2343                1              6246.00        5              6149.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000101_subClassOf_NEMO_0000093                                  37        2343                1              6196.00        6              6096.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000279_subClassOf_NEMO_0000007                                  38        2343                2              8366.00        17             8255.00             390            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000352_subClassOf_NEMO_0000093                                  39        2343                1              6725.00        5              6625.00             64             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0000358_subClassOf_NEMO_0000093                                  40        2343                1              6561.00        5              6461.00             64             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0035000_subClassOf_NEMO_3948000                                  41        2343                1              9112.00        8              9013.00             80             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0406000_subClassOf_NEMO_9718000                                  42        2343                2              9755.00        16             9634.00             90             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0816000_subClassOf_NEMO_0000093                                  43        2343                1              6253.00        6              6154.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0890000_subClassOf_NEMO_0000093                                  44        2343                1              6364.00        5              6264.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_0895000_subClassOf_NEMO_9466000                                  45        2343                6              78365.00       223            77997.00            285            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_1345000_subClassOf_NEMO_8529000                                  46        2343                2              8873.00        17             8761.00             458            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_1400000_subClassOf_NEMO_0000093                                  47        2343                1              6711.00        6              6611.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_1801000_subClassOf_NEMO_0000093                                  48        2343                1              6893.00        8              6792.00             64             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_1857000_subClassOf_NEMO_0000096                                  49        2343                1              8300.00        7              8198.00             448            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_2608000_subClassOf_NEMO_0000093                                  50        2343                1              6713.00        9              6615.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_2618000_subClassOf_NEMO_9466000                                  51        2343                2              10249.00       16             10133.00            231            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_2935000_subClassOf_NEMO_0895000                                  52        2343                2              11025.00       15             10911.00            334            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_2935000_subClassOf_NEMO_4521000                                  53        2343                1              6664.00        7              6565.00             64             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_2935000_subClassOf_NEMO_4965000                                  54        2343                1              6821.00        7              6718.00             64             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_2935000_subClassOf_NEMO_7890000                                  55        2343                1              6303.00        6              6204.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_2935000_subClassOf_NEMO_8515000                                  56        2343                1              6215.00        7              6113.00             -20            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3114000_subClassOf_NEMO_0895000                                  57        2343                2              10375.00       17             10264.00            212            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3114000_subClassOf_NEMO_4521000                                  58        2343                1              6187.00        7              6087.00             -20            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3114000_subClassOf_NEMO_4965000                                  59        2343                1              6269.00        7              6170.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3114000_subClassOf_NEMO_7890000                                  60        2343                1              6114.00        6              6013.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3114000_subClassOf_NEMO_8515000                                  61        2343                1              6648.00        7              6550.00             59             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3296000_subClassOf_NEMO_3948000                                  62        2343                1              9147.00        8              9049.00             69             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3296000_subClassOf_NEMO_5608000                                  63        2343                1              8128.00        8              8032.00             442            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3521000_subClassOf_NEMO_0000093                                  64        2343                1              6169.00        5              6071.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3553000_subClassOf_NEMO_0000093                                  65        2343                1              6718.00        9              6620.00             64             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3580000_subClassOf_NEMO_0000093                                  66        2343                1              6186.00        9              6087.00             -21            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3725000_subClassOf_NEMO_0000093                                  67        2343                1              6286.00        5              6186.00             485            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_3948000_subClassOf_NEMO_0000093                                  68        2343                1              6012.00        8              5914.00             -21            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4044000_subClassOf_NEMO_3948000                                  69        2343                1              8166.00        8              8068.00             448            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4135000_subClassOf_NEMO_9958000                                  70        2343                2              8663.00        17             8549.00             365            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4446000_subClassOf_NEMO_0000093                                  71        2343                1              6289.00        8              6189.00             -21            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4521000_subClassOf_NEMO_9466000                                  72        2343                8              113405.00      298            113055.00           597            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4551000_subClassOf_NEMO_0000093                                  73        2343                1              5990.00        9              5892.00             -15            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4650000_subClassOf_NEMO_5231000                                  74        2343                2              8916.00        18             8791.00             450            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4811000_subClassOf_NEMO_3948000                                  75        2343                1              8324.00        7              8224.00             442            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4846000_subClassOf_NEMO_9958000                                  76        2343                2              9069.00        17             8956.00             473            
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
NEMO_4965000_subClassOf_NEMO_9466000                                  77        2343                8              114005.00      315            113683.00           -7             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
